createDt, deathCnt , defCnt ,gubunEn, incDec , isolClearCnt , isolIngCnt , localOccCnt , overFlowCnt ,qurRate,seq
2020-04-28, - , 45 ,Chungcheongbuk-do, - , 40 , 5 , - , - ,2.81,1425
2020-04-28, 2 , 53 ,Gangwon-do, - , 37 , 14 , - , - ,3.44,1424
2020-04-28, 14 , 674 ,Gyeonggi-do, 3 , 475 , 185 , - , 3 ,5.09,1423
2020-04-28, - , 46 ,Sejong, - , 35 , 11 , - , - ,13.44,1422
2020-04-28, 1 , 43 ,Ulsan, - , 36 , 6 , - , - ,3.75,1421
2020-04-28, - , 40 ,Daejeon, - , 35 , 5 , - , - ,2.71,1420
2020-04-28, - , 30 ,Gwangju, - , 25 , 5 , - , - ,2.06,1419
2020-04-28, - , 93 ,Incheon, 1 , 63 , 30 , 1 , - ,3.15,1418
2020-04-28, 170 ," 6,849 ",Daegu, 2 ," 6,056 ", 623 , - , 2 ,281.1,1417
2020-04-28, 3 , 137 ,Busan, - , 116 , 18 , - , - ,4.02,1416
2020-04-28, 2 , 633 ,Seoul, 4 , 427 , 204 , - , 4 ,6.5,1415
2020-04-28, 244 ," 10,752 ",Total, 14 ," 8,854 "," 1,654 ", 2 , 12 ,20.74,1414
2020-04-27, - , 436 ,Lazaretto, 5 , 123 , 313 , - , 5 ,-,1413
2020-04-27, - , 13 ,Jeju, - , 8 , 5 , - , - ,1.94,1412
2020-04-27, - , 117 ,Gyeongsangnam-do, - , 94 , 23 , - , - ,3.48,1411
2020-04-27, 52 ," 1,364 ",Gyeongsangbuk-do, - ," 1,114 ", 198 , - , - ,51.23,1410
2020-04-27, - , 15 ,Jeollanam-do, - , 9 , 6 , - , - ,0.8,1409
2020-04-27, - , 18 ,Jeollabuk-do, - , 10 , 8 , - , - ,0.99,1408
2020-04-27, - , 142 ,Chungcheongnam-do, 1 , 123 , 19 , - , 1 ,6.69,1407
2020-04-27, - , 45 ,Chungcheongbuk-do, - , 40 , 5 , - , - ,2.81,1406
2020-04-27, 2 , 53 ,Gangwon-do, - , 35 , 16 , - , - ,3.44,1405
2020-04-27, 14 , 671 ,Gyeonggi-do, 3 , 470 , 187 , 2 , 1 ,5.06,1404
2020-04-27, - , 46 ,Sejong, - , 35 , 11 , - , - ,13.44,1403
2020-04-27, 1 , 43 ,Ulsan, - , 36 , 6 , - , - ,3.75,1402
2020-04-27, - , 40 ,Daejeon, - , 34 , 6 , - , - ,2.71,1401
2020-04-27, - , 30 ,Gwangju, - , 25 , 5 , - , - ,2.06,1400
2020-04-27, - , 92 ,Incheon, - , 58 , 34 , - , - ,3.11,1399
2020-04-27, 169 ," 6,847 ",Daegu, 1 ," 6,040 ", 638 , 1 , - ,281.02,1398
2020-04-27, 3 , 137 ,Busan, - , 117 , 17 , - , - ,4.02,1397
2020-04-27, 2 , 629 ,Seoul, - , 393 , 234 , - , - ,6.46,1396
2020-04-27, 243 ," 10,738 ",Total, 10 ," 8,764 "," 1,731 ", 3 , 7 ,20.71,1395
2020-04-26, - , 431 ,Lazaretto, 1 , 120 , 311 , - , 1 ,-,1394
2020-04-26, - , 13 ,Jeju, - , 7 , 6 , - , - ,1.94,1393
2020-04-26, - , 117 ,Gyeongsangnam-do, - , 93 , 24 , - , - ,3.48,1392
2020-04-26, 52 ," 1,364 ",Gyeongsangbuk-do, - ," 1,109 ", 203 , - , - ,51.23,1391
2020-04-26, - , 15 ,Jeollanam-do, - , 9 , 6 , - , - ,0.8,1390
2020-04-26, - , 18 ,Jeollabuk-do, 1 , 10 , 8 , - , 1 ,0.99,1389
2020-04-26, - , 141 ,Chungcheongnam-do, - , 123 , 18 , - , - ,6.64,1388
2020-04-26, - , 45 ,Chungcheongbuk-do, - , 40 , 5 , - , - ,2.81,1387
2020-04-26, 2 , 53 ,Gangwon-do, - , 34 , 17 , - , - ,3.44,1386
2020-04-26, 14 , 668 ,Gyeonggi-do, 6 , 463 , 191 , - , 6 ,5.04,1385
2020-04-26, - , 46 ,Sejong, - , 35 , 11 , - , - ,13.44,1384
2020-04-26, 1 , 43 ,Ulsan, - , 36 , 6 , - , - ,3.75,1383
2020-04-26, - , 40 ,Daejeon, - , 34 , 6 , - , - ,2.71,1382
2020-04-26, - , 30 ,Gwangju, - , 25 , 5 , - , - ,2.06,1381
2020-04-26, - , 92 ,Incheon, - , 57 , 35 , - , - ,3.11,1380
2020-04-26, 168 ," 6,846 ",Daegu, 1 ," 6,018 ", 660 , 1 , - ,280.98,1379
2020-04-26, 3 , 137 ,Busan, 1 , 116 , 18 , - , 1 ,4.02,1378
2020-04-26, 2 , 629 ,Seoul, - , 388 , 239 , - , - ,6.46,1377
2020-04-26, 242 ," 10,728 ",Total, 10 ," 8,717 "," 1,769 ", 1 , 9 ,20.69,1376
2020-04-25, - , 430 ,Lazaretto, 4 , 115 , 315 , - , 4 ,-,1375
2020-04-25, - , 13 ,Jeju, - , 8 , 5 , - , - ,1.94,1374
2020-04-25, - , 117 ,Gyeongsangnam-do, - , 91 , 26 , - , - ,3.48,1373
2020-04-25, 52 ," 1,364 ",Gyeongsangbuk-do, - ," 1,104 ", 208 , - , - ,51.23,1372
2020-04-25, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1371
2020-04-25, - , 17 ,Jeollabuk-do, - , 10 , 7 , - , - ,0.94,1370
2020-04-25, - , 141 ,Chungcheongnam-do, - , 123 , 18 , - , - ,6.64,1369
2020-04-25, - , 45 ,Chungcheongbuk-do, - , 40 , 5 , - , - ,2.81,1368
2020-04-25, 2 , 53 ,Gangwon-do, - , 32 , 19 , - , - ,3.44,1367
2020-04-25, 14 , 662 ,Gyeonggi-do, 2 , 448 , 200 , 2 , - ,5,1366
2020-04-25, - , 46 ,Sejong, - , 35 , 11 , - , - ,13.44,1365
2020-04-25, 1 , 43 ,Ulsan, - , 36 , 6 , - , - ,3.75,1364
2020-04-25, - , 40 ,Daejeon, - , 32 , 8 , - , - ,2.71,1363
2020-04-25, - , 30 ,Gwangju, - , 25 , 5 , - , - ,2.06,1362
2020-04-25, - , 92 ,Incheon, - , 55 , 37 , - , - ,3.11,1361
2020-04-25, 166 ," 6,845 ",Daegu, 3 ," 5,974 ", 705 , 3 , - ,280.94,1360
2020-04-25, 3 , 136 ,Busan, - , 116 , 17 , - , - ,3.99,1359
2020-04-25, 2 , 629 ,Seoul, 1 , 383 , 244 , 1 , - ,6.46,1358
2020-04-25, 240 ," 10,718 ",Total, 10 ," 8,635 "," 1,843 ", 6 , 4 ,20.67,1357
2020-04-24, - , 426 ,Lazaretto, 1 , 64 , 362 , - , 1 ,-,1356
2020-04-24, - , 13 ,Jeju, - , 8 , 5 , - , - ,1.94,1355
2020-04-24, - , 117 ,Gyeongsangnam-do, - , 91 , 26 , - , - ,3.48,1354
2020-04-24, 52 ," 1,364 ",Gyeongsangbuk-do, 1 ," 1,097 ", 215 , 1 , - ,51.23,1353
2020-04-24, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1352
2020-04-24, - , 17 ,Jeollabuk-do, - , 11 , 6 , - , - ,0.94,1351
2020-04-24, - , 141 ,Chungcheongnam-do, - , 123 , 18 , - , - ,6.64,1350
2020-04-24, - , 45 ,Chungcheongbuk-do, - , 40 , 5 , - , - ,2.81,1349
2020-04-24, 2 , 53 ,Gangwon-do, - , 31 , 20 , - , - ,3.44,1348
2020-04-24, 14 , 660 ,Gyeonggi-do, 1 , 441 , 205 , 1 , - ,4.98,1347
2020-04-24, - , 46 ,Sejong, - , 34 , 12 , - , - ,13.44,1346
2020-04-24, 1 , 43 ,Ulsan, - , 36 , 6 , - , - ,3.75,1345
2020-04-24, - , 40 ,Daejeon, - , 30 , 10 , - , - ,2.71,1344
2020-04-24, - , 30 ,Gwangju, - , 24 , 6 , - , - ,2.06,1343
2020-04-24, - , 92 ,Incheon, - , 54 , 38 , - , - ,3.11,1342
2020-04-24, 166 ," 6,842 ",Daegu, 2 ," 5,931 ", 745 , 2 , - ,280.81,1341
2020-04-24, 3 , 136 ,Busan, 1 , 116 , 17 , - , 1 ,3.99,1340
2020-04-24, 2 , 628 ,Seoul, - , 362 , 264 , - , - ,6.45,1339
2020-04-24, 240 ," 10,708 ",Total, 6 ," 8,501 "," 1,967 ", 4 , 2 ,20.65,1338
2020-04-23, - , 425 ,Lazaretto, 2 , 61 , 364 , - , 2 ,-,1337
2020-04-23, - , 13 ,Jeju, - , 8 , 5 , - , - ,1.94,1336
2020-04-23, - , 117 ,Gyeongsangnam-do, - , 89 , 28 , - , - ,3.48,1335
2020-04-23, 52 ," 1,363 ",Gyeongsangbuk-do, - ," 1,091 ", 220 , - , - ,51.19,1334
2020-04-23, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1333
2020-04-23, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1332
2020-04-23, - , 141 ,Chungcheongnam-do, - , 123 , 18 , - , - ,6.64,1331
2020-04-23, - , 45 ,Chungcheongbuk-do, - , 40 , 5 , - , - ,2.81,1330
2020-04-23, 2 , 53 ,Gangwon-do, - , 31 , 20 , - , - ,3.44,1329
2020-04-23, 14 , 659 ,Gyeonggi-do, 1 , 424 , 221 , 1 , - ,4.97,1328
2020-04-23, - , 46 ,Sejong, - , 34 , 12 , - , - ,13.44,1327
2020-04-23, 1 , 43 ,Ulsan, - , 36 , 6 , - , - ,3.75,1326
2020-04-23, - , 40 ,Daejeon, - , 29 , 11 , - , - ,2.71,1325
2020-04-23, - , 30 ,Gwangju, - , 24 , 6 , - , - ,2.06,1324
2020-04-23, - , 92 ,Incheon, - , 56 , 36 , - , - ,3.11,1323
2020-04-23, 166 ," 6,840 ",Daegu, 4 ," 5,890 ", 784 , 3 , 1 ,280.73,1322
2020-04-23, 3 , 135 ,Busan, 1 , 116 , 16 , - , 1 ,3.96,1321
2020-04-23, 2 , 628 ,Seoul, - , 342 , 284 , - , - ,6.45,1320
2020-04-23, 240 ," 10,702 ",Total, 8 ," 8,411 "," 2,051 ", 4 , 4 ,20.64,1319
2020-04-22, - , 423 ,Lazaretto, 2 , 50 , 373 , - , 2 ,-,1318
2020-04-22, - , 13 ,Jeju, - , 8 , 5 , - , - ,1.94,1317
2020-04-22, - , 117 ,Gyeongsangnam-do, 1 , 89 , 28 , 1 , - ,3.48,1316
2020-04-22, 51 ," 1,363 ",Gyeongsangbuk-do, 2 ," 1,079 ", 233 , 2 , - ,51.19,1315
2020-04-22, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1314
2020-04-22, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1313
2020-04-22, - , 141 ,Chungcheongnam-do, - , 122 , 19 , - , - ,6.64,1312
2020-04-22, - , 45 ,Chungcheongbuk-do, - , 39 , 6 , - , - ,2.81,1311
2020-04-22, 2 , 53 ,Gangwon-do, - , 31 , 20 , - , - ,3.44,1310
2020-04-22, 14 , 658 ,Gyeonggi-do, - , 404 , 240 , - , - ,4.97,1309
2020-04-22, - , 46 ,Sejong, - , 33 , 13 , - , - ,13.44,1308
2020-04-22, 1 , 43 ,Ulsan, - , 35 , 7 , - , - ,3.75,1307
2020-04-22, - , 40 ,Daejeon, 1 , 27 , 13 , - , 1 ,2.71,1306
2020-04-22, - , 30 ,Gwangju, - , 22 , 8 , - , - ,2.06,1305
2020-04-22, - , 92 ,Incheon, - , 57 , 35 , - , - ,3.11,1304
2020-04-22, 165 ," 6,836 ",Daegu, 1 ," 5,827 ", 844 , 1 , - ,280.57,1303
2020-04-22, 3 , 134 ,Busan, 2 , 115 , 16 , 1 , 1 ,3.93,1302
2020-04-22, 2 , 628 ,Seoul, 2 , 322 , 304 , - , 2 ,6.45,1301
2020-04-22, 238 ," 10,694 ",Total, 11 ," 8,277 "," 2,179 ", 5 , 6 ,20.63,1300
2020-04-21, - , 421 ,Lazaretto, 3 , 49 , 372 , - , 3 ,-,1299
2020-04-21, - , 13 ,Jeju, - , 6 , 7 , - , - ,1.94,1298
2020-04-21, - , 116 ,Gyeongsangnam-do, - , 88 , 28 , - , - ,3.45,1297
2020-04-21, 51 ," 1,361 ",Gyeongsangbuk-do, - ," 1,072 ", 238 , - , - ,51.12,1296
2020-04-21, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1295
2020-04-21, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1294
2020-04-21, - , 141 ,Chungcheongnam-do, - , 123 , 18 , - , - ,6.64,1293
2020-04-21, - , 45 ,Chungcheongbuk-do, - , 39 , 6 , - , - ,2.81,1292
2020-04-21, 2 , 53 ,Gangwon-do, - , 30 , 21 , - , - ,3.44,1291
2020-04-21, 14 , 658 ,Gyeonggi-do, 2 , 398 , 246 , 1 , 1 ,4.97,1290
2020-04-21, - , 46 ,Sejong, - , 29 , 17 , - , - ,13.44,1289
2020-04-21, 1 , 43 ,Ulsan, - , 35 , 7 , - , - ,3.75,1288
2020-04-21, - , 39 ,Daejeon, - , 26 , 13 , - , - ,2.65,1287
2020-04-21, - , 30 ,Gwangju, - , 22 , 8 , - , - ,2.06,1286
2020-04-21, - , 92 ,Incheon, - , 56 , 36 , - , - ,3.11,1285
2020-04-21, 164 ," 6,835 ",Daegu, 2 ," 5,793 ", 878 , 2 , - ,280.53,1284
2020-04-21, 3 , 132 ,Busan, - , 115 , 14 , - , - ,3.87,1283
2020-04-21, 2 , 626 ,Seoul, 2 , 315 , 309 , 1 , 1 ,6.43,1282
2020-04-21, 237 ," 10,683 ",Total, 9 ," 8,213 "," 2,233 ", 4 , 5 ,20.6,1281
2020-04-20, - , 418 ,Lazaretto, 4 , 10 , 408 , - , 4 ,-,1280
2020-04-20, - , 13 ,Jeju, - , 6 , 7 , - , - ,1.94,1279
2020-04-20, - , 116 ,Gyeongsangnam-do, - , 87 , 29 , - , - ,3.45,1278
2020-04-20, 51 ," 1,361 ",Gyeongsangbuk-do, 2 ," 1,064 ", 246 , 2 , - ,51.12,1277
2020-04-20, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1276
2020-04-20, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1275
2020-04-20, - , 141 ,Chungcheongnam-do, - , 122 , 19 , - , - ,6.64,1274
2020-04-20, - , 45 ,Chungcheongbuk-do, - , 38 , 7 , - , - ,2.81,1273
2020-04-20, 2 , 53 ,Gangwon-do, - , 28 , 23 , - , - ,3.44,1272
2020-04-20, 14 , 656 ,Gyeonggi-do, 2 , 387 , 255 , 1 , 1 ,4.95,1271
2020-04-20, - , 46 ,Sejong, - , 29 , 17 , - , - ,13.44,1270
2020-04-20, 1 , 43 ,Ulsan, 1 , 34 , 8 , - , 1 ,3.75,1269
2020-04-20, - , 39 ,Daejeon, - , 26 , 13 , - , - ,2.65,1268
2020-04-20, - , 30 ,Gwangju, - , 22 , 8 , - , - ,2.06,1267
2020-04-20, - , 92 ,Incheon, 1 , 56 , 36 , - , 1 ,3.11,1266
2020-04-20, 163 ," 6,833 ",Daegu, 1 ," 5,769 ", 901 , 1 , - ,280.44,1265
2020-04-20, 3 , 132 ,Busan, 2 , 115 , 14 , 2 , - ,3.87,1264
2020-04-20, 2 , 624 ,Seoul, - , 304 , 318 , - , - ,6.41,1263
2020-04-20, 236 ," 10,674 ",Total, 13 ," 8,114 "," 2,324 ", 6 , 7 ,20.59,1262
2020-04-19, - , 414 ,Lazaretto, 2 , 8 , 406 , - , 2 ,-,1261
2020-04-19, - , 13 ,Jeju, - , 6 , 7 , - , - ,1.94,1260
2020-04-19, - , 116 ,Gyeongsangnam-do, - , 85 , 31 , - , - ,3.45,1259
2020-04-19, 51 ," 1,359 ",Gyeongsangbuk-do, 1 ," 1,057 ", 251 , 1 , - ,51.04,1258
2020-04-19, - , 15 ,Jeollanam-do, - , 8 , 7 , - , - ,0.8,1257
2020-04-19, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1256
2020-04-19, - , 141 ,Chungcheongnam-do, - , 122 , 19 , - , - ,6.64,1255
2020-04-19, - , 45 ,Chungcheongbuk-do, - , 38 , 7 , - , - ,2.81,1254
2020-04-19, 2 , 53 ,Gangwon-do, - , 28 , 23 , - , - ,3.44,1253
2020-04-19, 14 , 654 ,Gyeonggi-do, - , 370 , 270 , - , - ,4.94,1252
2020-04-19, - , 46 ,Sejong, - , 29 , 17 , - , - ,13.44,1251
2020-04-19, 1 , 42 ,Ulsan, - , 34 , 7 , - , - ,3.66,1250
2020-04-19, - , 39 ,Daejeon, - , 25 , 14 , - , - ,2.65,1249
2020-04-19, - , 30 ,Gwangju, - , 22 , 8 , - , - ,2.06,1248
2020-04-19, - , 91 ,Incheon, 1 , 55 , 36 , - , 1 ,3.08,1247
2020-04-19, 161 ," 6,832 ",Daegu, 2 ," 5,743 ", 928 , 1 , 1 ,280.4,1246
2020-04-19, 3 , 130 ,Busan, - , 115 , 12 , - , - ,3.81,1245
2020-04-19, 2 , 624 ,Seoul, 2 , 288 , 334 , 1 , 1 ,6.41,1244
2020-04-19, 234 ," 10,661 ",Total, 8 ," 8,042 "," 2,385 ", 3 , 5 ,20.56,1243
2020-04-18, - , 412 ,Lazaretto, 4 , 7 , 405 , - , 4 ,-,1242
2020-04-18, - , 13 ,Jeju, - , 6 , 7 , - , - ,1.94,1241
2020-04-18, - , 116 ,Gyeongsangnam-do, 1 , 84 , 32 , 1 , - ,3.45,1240
2020-04-18, 51 ," 1,358 ",Gyeongsangbuk-do, 2 ," 1,046 ", 261 , 1 , 1 ,51,1239
2020-04-18, - , 15 ,Jeollanam-do, - , 7 , 8 , - , - ,0.8,1238
2020-04-18, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1237
2020-04-18, - , 141 ,Chungcheongnam-do, 2 , 119 , 22 , 1 , 1 ,6.64,1236
2020-04-18, - , 45 ,Chungcheongbuk-do, - , 38 , 7 , - , - ,2.81,1235
2020-04-18, 1 , 53 ,Gangwon-do, 1 , 28 , 24 , - , 1 ,3.44,1234
2020-04-18, 14 , 654 ,Gyeonggi-do, 4 , 361 , 279 , 4 , - ,4.94,1233
2020-04-18, - , 46 ,Sejong, - , 25 , 21 , - , - ,13.44,1232
2020-04-18, 1 , 42 ,Ulsan, - , 34 , 7 , - , - ,3.66,1231
2020-04-18, - , 39 ,Daejeon,-1 , 25 , 14 ,-1 , - ,2.65,1230
2020-04-18, - , 30 ,Gwangju, - , 22 , 8 , - , - ,2.06,1229
2020-04-18, - , 90 ,Incheon, 1 , 55 , 35 , - , 1 ,3.04,1228
2020-04-18, 160 ," 6,830 ",Daegu, 3 ," 5,685 ", 985 , 3 , - ,280.32,1227
2020-04-18, 3 , 130 ,Busan, - , 112 , 15 , - , - ,3.81,1226
2020-04-18, 2 , 622 ,Seoul, 1 , 274 , 346 , - , 1 ,6.39,1225
2020-04-18, 232 ," 10,653 ",Total, 18 ," 7,937 "," 2,484 ", 9 , 9 ,20.55,1224
2020-04-17, - , 408 ,Lazaretto, 11 , 5 , 403 , - , 11 ,-,1223
2020-04-17, - , 13 ,Jeju, - , 5 , 8 , - , - ,1.94,1222
2020-04-17, - , 115 ,Gyeongsangnam-do, - , 84 , 31 , - , - ,3.42,1221
2020-04-17, 50 ," 1,356 ",Gyeongsangbuk-do, 4 ," 1,037 ", 269 , 4 , - ,50.93,1220
2020-04-17, - , 15 ,Jeollanam-do, - , 7 , 8 , - , - ,0.8,1219
2020-04-17, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1218
2020-04-17, - , 139 ,Chungcheongnam-do, - , 115 , 24 , - , - ,6.55,1217
2020-04-17, - , 45 ,Chungcheongbuk-do, - , 37 , 8 , - , - ,2.81,1216
2020-04-17, 1 , 52 ,Gangwon-do, - , 28 , 23 , - , - ,3.38,1215
2020-04-17, 14 , 650 ,Gyeonggi-do, 1 , 340 , 296 , 1 , - ,4.91,1214
2020-04-17, - , 46 ,Sejong, - , 24 , 22 , - , - ,13.44,1213
2020-04-17, 1 , 42 ,Ulsan, - , 34 , 7 , - , - ,3.66,1212
2020-04-17, - , 40 ,Daejeon, 1 , 25 , 15 , 1 , - ,2.71,1211
2020-04-17, - , 30 ,Gwangju, 2 , 22 , 8 , - , 2 ,2.06,1210
2020-04-17, - , 89 ,Incheon, 1 , 51 , 38 , 1 , - ,3.01,1209
2020-04-17, 159 ," 6,827 ",Daegu, - ," 5,626 "," 1,042 ", - , - ,280.2,1208
2020-04-17, 3 , 130 ,Busan, - , 112 , 15 , - , - ,3.81,1207
2020-04-17, 2 , 621 ,Seoul, 2 , 268 , 351 , 1 , 1 ,6.38,1206
2020-04-17, 230 ," 10,635 ",Total, 22 ," 7,829 "," 2,576 ", 8 , 14 ,20.51,1205
2020-04-16, - , 397 ,Lazaretto, 4 , 4 , 393 , - , 4 ,-,1204
2020-04-16, - , 13 ,Jeju, - , 5 , 8 , - , - ,1.94,1203
2020-04-16, - , 115 ,Gyeongsangnam-do, - , 82 , 33 , - , - ,3.42,1202
2020-04-16, 50 ," 1,352 ",Gyeongsangbuk-do, 4 ," 1,044 ", 258 , 4 , - ,50.78,1201
2020-04-16, - , 15 ,Jeollanam-do, - , 7 , 8 , - , - ,0.8,1200
2020-04-16, - , 17 ,Jeollabuk-do, - , 9 , 8 , - , - ,0.94,1199
2020-04-16, - , 139 ,Chungcheongnam-do, - , 115 , 24 , - , - ,6.55,1198
2020-04-16, - , 45 ,Chungcheongbuk-do, - , 34 , 11 , - , - ,2.81,1197
2020-04-16, 1 , 52 ,Gangwon-do, 1 , 27 , 24 , 1 , - ,3.38,1196
2020-04-16, 14 , 649 ,Gyeonggi-do, 4 , 330 , 305 , 1 , 3 ,4.9,1195
2020-04-16, - , 46 ,Sejong, - , 21 , 25 , - , - ,13.44,1194
2020-04-16, 1 , 42 ,Ulsan, - , 34 , 7 , - , - ,3.66,1193
2020-04-16, - , 39 ,Daejeon, - , 25 , 14 , - , - ,2.65,1192
2020-04-16, - , 28 ,Gwangju, - , 22 , 6 , - , - ,1.92,1191
2020-04-16, - , 88 ,Incheon, - , 51 , 37 , - , - ,2.98,1190
2020-04-16, 158 ," 6,827 ",Daegu, 4 ," 5,586 "," 1,083 ", 4 , - ,280.2,1189
2020-04-16, 3 , 130 ,Busan, 3 , 111 , 16 , - , 3 ,3.81,1188
2020-04-16, 2 , 619 ,Seoul, 2 , 250 , 367 , 1 , 1 ,6.36,1187
2020-04-16, 229 ," 10,613 ",Total, 22 ," 7,757 "," 2,627 ", 11 , 11 ,20.47,1186
2020-04-15, - , 393 ,Lazaretto, 4 , 4 , 389 , - , 4 ,-,1166
2020-04-15, - , 13 ,Jeju, 1 , 5 , 8 , - , 1 ,1.94,1165
2020-04-15, - , 115 ,Gyeongsangnam-do, - , 84 , 31 , - , - ,3.42,1164
2020-04-15, 50 ," 1,348 ",Gyeongsangbuk-do, 6 ," 1,035 ", 263 , 6 , - ,50.63,1163
2020-04-15, - , 15 ,Jeollanam-do, - , 7 , 8 , - , - ,0.8,1162
2020-04-15, - , 17 ,Jeollabuk-do, - , 8 , 9 , - , - ,0.94,1161
2020-04-15, - , 139 ,Chungcheongnam-do, - , 114 , 25 , - , - ,6.55,1160
2020-04-15, - , 45 ,Chungcheongbuk-do, - , 31 , 14 , - , - ,2.81,1159
2020-04-15, 1 , 51 ,Gangwon-do, 2 , 27 , 23 , 1 , 1 ,3.31,1158
2020-04-15, 13 , 645 ,Gyeonggi-do, 6 , 322 , 310 , 6 , - ,4.87,1157
2020-04-15, - , 46 ,Sejong, - , 21 , 25 , - , - ,13.44,1156
2020-04-15, 1 , 42 ,Ulsan, - , 33 , 8 , - , - ,3.66,1155
2020-04-15, - , 39 ,Daejeon, - , 24 , 15 , - , - ,2.65,1154
2020-04-15, - , 28 ,Gwangju, 1 , 21 , 7 , 1 , - ,1.92,1153
2020-04-15, - , 88 ,Incheon, - , 48 , 40 , - , - ,2.98,1152
2020-04-15, 155 ," 6,823 ",Daegu, 1 ," 5,486 "," 1,182 ", - , 1 ,280.03,1151
2020-04-15, 3 , 127 ,Busan, 1 , 107 , 17 , - , 1 ,3.72,1150
2020-04-15, 2 , 617 ,Seoul, 5 , 239 , 376 , 2 , 3 ,6.34,1149
2020-04-15, 225 ," 10,591 ",Total, 27 ," 7,616 "," 2,750 ", 16 , 11 ,20.43,1148
2020-04-14, - , 389 ,Lazaretto, 7 , 4 , 385 , - , 7 ,-,1147
2020-04-14, - , 12 ,Jeju, - , 5 , 7 , - , - ,1.79,1146
2020-04-14, - , 115 ,Gyeongsangnam-do, - , 84 , 31 , - , - ,3.42,1145
2020-04-14, 50 ," 1,342 ",Gyeongsangbuk-do, 5 ," 1,029 ", 263 , 5 , - ,50.4,1144
2020-04-14, - , 15 ,Jeollanam-do, - , 6 , 9 , - , - ,0.8,1143
2020-04-14, - , 17 ,Jeollabuk-do, - , 8 , 9 , - , - ,0.94,1142
2020-04-14, - , 139 ,Chungcheongnam-do, - , 113 , 26 , - , - ,6.55,1141
2020-04-14, - , 45 ,Chungcheongbuk-do, - , 31 , 14 , - , - ,2.81,1140
2020-04-14, 1 , 49 ,Gangwon-do, - , 29 , 19 , - , - ,3.18,1139
2020-04-14, 13 , 639 ,Gyeonggi-do, 8 , 313 , 313 , 5 , 3 ,4.82,1138
2020-04-14, - , 46 ,Sejong, - , 21 , 25 , - , - ,13.44,1137
2020-04-14, 1 , 42 ,Ulsan, 1 , 33 , 8 , 1 , - ,3.66,1136
2020-04-14, - , 39 ,Daejeon, - , 24 , 15 , - , - ,2.65,1135
2020-04-14, - , 27 ,Gwangju, - , 21 , 6 , - , - ,1.85,1134
2020-04-14, - , 88 ,Incheon, 1 , 42 , 46 , - , 1 ,2.98,1133
2020-04-14, 152 ," 6,822 ",Daegu, 3 ," 5,440 "," 1,230 ", 2 , 1 ,279.99,1132
2020-04-14, 3 , 126 ,Busan, - , 103 , 20 , - , - ,3.69,1131
2020-04-14, 2 , 612 ,Seoul, 2 , 228 , 382 , 2 , - ,6.29,1130
2020-04-14, 222 ," 10,564 ",Total, 27 ," 7,534 "," 2,808 ", 15 , 12 ,20.38,1129
2020-04-13, - , 382 ,Lazaretto, 6 , 3 , 379 , - , 6 ,-,1128
2020-04-13, - , 12 ,Jeju, - , 5 , 7 , - , - ,1.79,1127
2020-04-13, - , 115 ,Gyeongsangnam-do, - , 84 , 31 , - , - ,3.42,1126
2020-04-13, 50 ," 1,337 ",Gyeongsangbuk-do, 4 ," 1,020 ", 267 , 4 , - ,50.22,1125
2020-04-13, - , 15 ,Jeollanam-do, - , 6 , 9 , - , - ,0.8,1124
2020-04-13, - , 17 ,Jeollabuk-do, - , 8 , 9 , - , - ,0.94,1123
2020-04-13, - , 139 ,Chungcheongnam-do, - , 109 , 30 , - , - ,6.55,1122
2020-04-13, - , 45 ,Chungcheongbuk-do, - , 31 , 14 , - , - ,2.81,1121
2020-04-13, 1 , 49 ,Gangwon-do, - , 28 , 20 , - , - ,3.18,1120
2020-04-13, 13 , 631 ,Gyeonggi-do, 3 , 305 , 313 , 1 , 2 ,4.76,1119
2020-04-13, - , 46 ,Sejong, - , 22 , 24 , - , - ,13.44,1118
2020-04-13, 1 , 41 ,Ulsan, - , 33 , 7 , - , - ,3.57,1117
2020-04-13, - , 39 ,Daejeon, - , 23 , 16 , - , - ,2.65,1116
2020-04-13, - , 27 ,Gwangju, - , 19 , 8 , - , - ,1.85,1115
2020-04-13, - , 87 ,Incheon, 1 , 39 , 48 , - , 1 ,2.94,1114
2020-04-13, 147 ," 6,819 ",Daegu, 3 ," 5,395 "," 1,277 ", 3 , - ,279.87,1113
2020-04-13, 3 , 126 ,Busan, - , 103 , 20 , - , - ,3.69,1112
